,0,1,2
0,-0.09922830474925799,0.01962706963143938,0.08489315622998181
1,-0.023149342485910357,-0.07076409858162738,0.016387468040018727
2,-0.061780557940327684,-0.02188088516890964,0.01418950764540653
3,-0.08656292580704975,0.13485799373459342,0.07271260504699048
4,-0.03772321542717426,-0.01888827529958327,0.03092650682033958
5,-0.0313987851114481,0.039814241939964454,0.07951774716908434
6,-0.02492026202105778,-0.05959194742226885,0.015901399099959312
7,-0.02897107824834716,0.033111405034275565,0.019636204288094917
8,-0.04086831946155338,0.029142403001843883,0.038257734153663625
9,-0.09223087746882824,0.07245088238429825,0.06290065348025184
10,0.007268970810747975,-0.05272685755016902,-0.03635442049713174
11,-0.031158683486211224,-0.014914121586784259,0.026740182078902244
12,-0.08795103314137316,0.07876369637435804,-0.08673930654943696
13,-0.0015712165886310782,0.0009891411001415676,-0.05607707568343216
14,-0.060528736541264845,0.04497515165012747,0.04951274877746164
15,-0.05701862380899473,0.019557408278213263,0.013077598845185869
16,-0.004861486200402809,-0.0330387607204912,-0.008880132536038018
17,-0.0542216372003511,0.00440278885980179,0.03258030674732075
18,-0.057762517880713016,-0.07098037930292923,-0.012446848157968707
19,0.017454035658164127,-0.0008320212701131077,0.03484717269591288
20,0.02211515392916455,-0.009120699183530787,0.04593160143957534
21,0.04264539431352745,0.03720780269665339,0.04436025658475899
22,-0.050337748753684665,0.03861313167481676,0.057005164179051646
23,-0.04793577179730426,-0.09183458804716488,-0.027738343638713366
24,-0.05914347155175305,-0.037941448339977486,0.012625237707594716
25,-0.0750996462687396,0.03468673668339758,0.0392253750451929
26,-0.047586461489215484,-0.002578484328947084,0.04221425290291307
27,-0.032427986735301444,-0.006231381151477547,-0.042821770979997266
28,-0.05191268953649636,-0.016224758810004687,0.005046222509839604
29,-0.013255699666011174,-0.0247026072279223,0.033253060515920856
30,-0.07004064610299637,-0.013073232785054213,-0.01947075963401038
31,-0.040508770567839344,0.03704612744467849,0.05383137599572762
32,-0.05264831190028635,0.004682867938203265,-0.009194749902243463
33,-0.06153614851204134,-0.044523640423317835,0.017218059557813654
34,-0.03661334034309986,-0.021449826415197396,0.059416933781805986
35,-0.031014472893167656,-0.01867834689553887,0.0021977437830423066
36,-0.019212043262758452,-0.0008379558105544756,0.007229185763776659
37,0.047871099542893626,-0.012340141373591691,-0.047744088716199215
38,0.013648153625030718,-0.008639268101658194,-0.08208943226408379
39,-0.01577286180868726,-0.01318712592775075,0.04964160860111726
40,0.023991528974026843,-0.04692024290259948,-0.022912803487326577
41,-0.00847747340071395,0.024506240936220187,0.006774354506051891
42,-0.10057195006026959,0.04315502231170591,-0.04947295904992785
43,-0.014125996878003338,-0.005185236378756973,0.030098675978847998
44,-0.0018294680104068393,-0.03443472750240554,0.02813967010223587
45,-0.059519367289915324,-0.016141169002430213,0.04944406061682318
46,0.05133775132286451,0.03129164130451759,0.004687979046100337
47,-0.02561260074754438,0.014112308532400766,0.05189386206909187
48,0.024890963763359367,-0.008707812410054739,0.05488723559594277
49,0.016490714576561427,-0.028286555546290948,-0.04245196981181236
50,0.042122801147337956,-0.009898064410314725,-0.03663783472108721
51,0.03681137678800073,-0.03970155708702636,0.02002536722557397
52,0.040845570483667167,-0.005923094016252899,0.005610746435683378
53,-0.030197913884487122,-0.007537688884398408,-0.0031775993603650188
54,0.004121505653111562,-0.04993419968281776,-0.00877958400395501
55,0.036680151674453744,0.017351619773539426,-0.016768789837847232
56,-0.05094838168025291,-0.04267870773825275,0.0057889113346810545
57,-0.027267445521389072,-0.004910890285120456,0.015893253817587424
58,0.046713704752334315,-0.009546505740669335,-0.026942650673364273
59,0.04633528256975792,0.04042634698244099,0.07844791885132803
60,0.035682943031190864,0.07143896138787698,-0.007977175435180967
61,0.026674194558269047,0.07662733216616013,-0.04062979310224148
62,-0.06176705308828126,0.042849731211369924,0.017396590284556555
63,0.030462872800890897,0.07847140788405899,-0.03709694661625863
64,-0.027457944409049057,0.012677023204044999,0.005517491599959512
65,-0.024038569266261082,0.0011994301328211662,-0.0057635637748757185
66,0.02462130711897849,0.047163107908963234,-0.03475314863754641
67,0.039114453146560584,0.0009701856779253774,-0.009866831478209898
68,-0.05806971932925131,0.1329610890417646,0.031064673941896784
69,0.0410556361211503,-0.007188910638059355,0.013805526864877805
70,-0.028079240363616746,-0.07053511628491177,-0.011961394973287975
71,-0.0057875484262642045,0.14958954890496196,0.047781306243299564
72,-0.07050347431933279,-0.009928249849970483,0.022585020727985274
73,0.003526812037269657,-0.019437609412702644,0.06930341041096971
74,0.03086927940832307,-0.018387843814820507,0.014684438786366844
75,-0.015603892941869122,-0.014070400259928706,-0.014388541181706384
76,0.01763325589698672,0.05977067088608673,0.05150044419457567
77,-0.0669262062504965,0.012980216568517805,0.04628784379757193
78,-0.12280813347862465,0.09608631954901402,-0.03183157856884202
79,0.023483326157757257,-0.01107144046360843,0.009877016395971109
80,0.013233702777985178,0.038310294262866904,-0.0335974904994236
81,-0.015641086998858432,0.021153169299049937,0.05363508067716595
82,-0.12252245647872931,-0.04305243172312426,0.003816451810217586
83,-0.05684085139460228,0.030097880356227423,-0.05465482210356733
84,0.025778695618477187,0.003969968072146779,0.008065263804850967
85,-0.03317211647926018,-0.022679618148063022,-0.013060353616215083
86,-0.006630385029799943,0.020672803452450615,-0.06148249768126338
87,-0.040682998350581256,-0.053326680704456515,-0.005558177110947584
88,0.005727165820585706,0.01271720317434033,-0.026936709009257535
89,-0.00798351990621151,0.015559185045744786,0.03854000481244804
90,0.019029431631709122,-0.025497877112620228,-0.03900005175404955
91,-0.0021824433870062457,-0.0027128378290524786,-0.019491673701527188
92,0.03580903008136936,-0.04661791791585029,0.008102720958318602
93,0.0243361170878301,-0.015266147899042383,-0.008508906970760344
94,-0.03354564552582845,0.004397350120622201,0.024421285655642964
95,-0.0461134468401609,-0.029527267653689952,-0.0395719816049783
96,0.03343419578372521,0.011647639901419735,-0.00870743821400792
97,0.03913069538400822,0.038144956201530356,-0.023155050544833418
98,0.03378695546819999,-0.0036831151114832886,0.06922637300324166
99,-0.011677781253227923,0.0063996188972468004,-0.013256756483441948
100,0.001058864151408427,-0.025577897491155306,-0.04850249790571652
101,0.051262379303704766,0.06967790472025594,0.03453420341647922
102,0.03686295641084489,-0.027659376041661146,-0.048456694099139205
103,0.01760125063738518,0.02922429251601701,0.0064738873249660135
104,0.032101785410905116,0.03804126988605071,-0.0249995127035074
105,-0.042769295699506646,0.03955518805543465,0.09546145134873744
106,0.0029118459895885428,0.02655095440584597,0.005827640513078068
107,0.03547633040333696,-0.037302977901929435,0.0022436357942686247
108,-0.14131601220056994,0.020515022376343242,0.018638353872741056
109,0.017523370590078798,0.006410109471519598,0.0070648363338027785
110,0.02763669894478865,0.06929587716757768,0.000655572111894126
111,-0.0029939835661879077,0.05482213722236684,-0.025059504807891306
112,-0.045398279918245264,0.05713107967400469,0.01127938291212155
113,0.011670660933022228,0.07374885717451163,-0.011133753770768598
114,0.02382179832786052,0.04128988237981683,0.07326932782240247
115,0.018035681144128568,0.004041470454640733,0.008743361323557462
116,0.018575469771649998,0.09333259391093165,0.014321359364490138
117,-0.03860215688215954,0.006241014727319499,0.05544875361291604
118,-0.06454216955046115,0.020617614012982677,0.03449936914453366
119,0.00036143931765245454,-0.01982383190531409,-0.054993428470977795
120,0.03576815414061531,-0.008255556870414932,0.08687179317291177
121,-0.034330421955075144,-0.013465696859058704,-0.0011574518679566964
122,-0.13240353243062644,0.09416217043174989,-0.0406233203745855
123,0.016433922441162194,-0.013405547752498172,0.06531776966440406
124,0.023856520001085478,-0.019747472865788446,0.012955816593166872
125,0.0381418847815901,-0.03951013893652259,0.015502155435667839
126,0.001635213322989236,-0.037052251180076774,-0.024711561004952576
127,-0.015483868682537517,-0.04703238010022549,-0.03123003634439639
128,-0.010952929717072367,0.028143486763250108,0.029155639767239873
129,-0.0524260555243785,-0.03416312729281511,-0.013511426113153861
130,0.02589915877448929,0.017926262747066345,0.051809050003488774
131,-0.015896846364517807,-0.022543406461475433,0.0226173382287356
132,-0.014539307929772687,-0.026579682839420162,-0.015211971724326635
133,0.014444488234931711,-0.03159003935753652,0.03626782470567864
134,-0.024584078062419648,-0.050074881615187805,-0.01727777026526844
135,0.01677352884532219,-0.010682435634172704,-0.03362549904644614
136,0.02886798841136483,0.007238153786207065,-0.02437128893860276
